,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,NridgHt,VinylSd,VinylSd.1,Stone.2,Unknown,Gd,TA,CBlock.2,PConc,Gd.2,TA.2,GLQ,TA.4,Y,Gd.6,TA.5,Attchd,Detchd,Unf.2,Y.1,New,Partial,SalePrice
1686,5,-1.0687558216645867,-1.535649904375179,1.9366716539334035,0.4469559859351437,-0.6673869498892376,-0.3137700032272586,1.0522802104239959,1,7,2,-1.5080442606617062,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,175000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,175000
1687,7,-1.3028264778432883,0.5923467768094616,-0.6008912727416957,-0.3853455029483907,-1.2343957100870917,-1.703974746307774,-0.7170297503176526,1,5,1,-1.8601329101509338,-0.9072202168775808,-1.1508756741235473,-0.7686489696843887,-0.7799797676024581,148500,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,148500
1688,6,-1.6037744643587621,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-1.081303344833671,-0.7503077244844253,0.17554751345947753,1,7,1,0.5653666752193025,-0.9072202168775808,-1.0861493801764959,1.0775163246406951,-0.7799797676024581,141500,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,141500
1689,6,-1.4365811385168323,0.4031915162597157,-0.6008912727416957,-1.0192345625934354,-0.7949639209337548,-1.304374832233906,0.24156654184535994,1,6,1,-2.0166167543683686,-0.9072202168775808,-1.1023309536632588,-0.7686489696843887,-0.7799797676024581,135000,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,135000
1690,7,-0.9350011609910428,-1.535649904375179,-0.6008912727416957,-0.0812848971023936,-0.137233759104244,-0.525322898913424,0.7301073519008897,2,7,2,-1.4298023385529888,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,164000,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,164000
1691,5,-1.8712837857058497,0.9233684827715167,-0.6008912727416957,-0.07870811230708855,-1.4923846959771154,-1.2775109724642342,-1.7838972490335123,1,4,1,0.4871247531105852,-0.9072202168775808,-0.4173110093902994,-0.7686489696843887,-0.7799797676024581,90350,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,90350
1692,5,-1.9715997812110075,0.9706572979089532,-0.6008912727416957,-1.0192345625934354,-0.8658400159584866,-1.3883243940141303,-0.31563405773148756,2,8,1,0.2915199478387919,0.511830869888621,0.6614605563938886,1.6594597326344716,-0.7799797676024581,139000,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,139000
1693,5,-1.0353171564962007,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.13156367150226547,-0.4044355299499009,-1.0972993538203353,1,5,1,-1.5471652217160647,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,119750,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,119750
1694,7,-1.4031424733484463,0.45048033139715216,-0.6008912727416957,-1.0192345625934354,-0.32718169377052514,-0.6965800049450817,0.920242153652231,2,8,1,-1.9774957933140098,0.511830869888621,-0.8919704983353421,2.151101577318869,-0.7799797676024581,238000,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,238000
1695,5,-0.6006145093071832,-1.4883610892377426,-0.6008912727416957,-1.0192345625934354,-2.7398039684123945,0.5089357022189401,-0.37901232498193466,1,7,1,-1.0385927280094023,0.511830869888621,-0.1584058336020943,0.9771812542969405,-0.15679203043151552,153500,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,153500
1696,4,-1.3028264778432883,0.9706572979089532,-0.6008912727416957,-0.5322222362807791,-0.10321323349237277,0.522367632103776,1.017950315663337,2,7,1,-1.8601329101509338,-0.9072202168775808,-1.0699678066897331,-0.7686489696843887,0.25866646101577956,188000,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,188000
1697,5,-0.9350011609910428,-1.535649904375179,-0.6008912727416957,0.35419173330416154,-0.6758920812922055,-1.0558841293644419,-0.038354138510781455,2,5,0,-0.4517783121940225,0.511830869888621,0.532007968499786,-0.7686489696843887,-0.7799797676024581,140000,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,140000
1698,6,-0.801246500317499,0.9233684827715167,-0.6008912727416957,0.975196868972681,0.17462105900457575,1.2141120211728247,2.5099803571842796,2,9,1,-1.2733184943355542,-0.9072202168775808,-1.3450545559647011,1.4788566060157133,-0.7799797676024581,259500,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,259500
1699,6,-0.39998251829686743,1.0179461130463896,0.46649630752640153,2.036832204638366,1.4475557256487583,2.567378957070041,1.239774251039902,2,7,2,-0.8038669616832503,0.511830869888621,-0.07210410833935925,-0.7686489696843887,1.4790757796422087,257500,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,257500
1700,7,-0.9684398261594288,0.07216981029766052,-0.6008912727416957,0.03724720348163916,-0.47176892762097794,-0.3842876351226471,0.9783388986318076,1,6,2,-1.4689232996073474,-0.9072202168775808,-1.0214230862294447,-0.7686489696843887,-0.7799797676024581,219500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,219500
1701,6,0.3691067805760097,-0.1169854502520853,-0.6008912727416957,-0.16889558014276565,-1.2769213671019308,-1.831578080213715,-0.8569900904957233,1,5,1,0.09591514256699867,0.511830869888621,0.176013351791004,1.0373822965031934,-0.7799797676024581,123900,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,123900
1702,8,0.6366161019230975,0.26132507084740636,-0.6008912727416957,0.4675702642975842,0.10658000778083326,-0.18280868685010862,-0.9230091188816056,1,4,0,0.4088828310018679,0.511830869888621,0.42952466975028814,0.5858744799562977,-0.7799797676024581,200000,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,200000
1703,5,-1.670651794695534,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.49161423422790285,-0.26004228368791504,0.3894491654297365,2,7,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,115000,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,115000
1704,6,-0.9684398261594288,-1.535649904375179,-0.6008912727416957,-0.05294026435403794,-0.6985724317001196,-1.190203428212801,-0.4080606974717229,1,6,0,-0.4908992732483811,0.511830869888621,1.5676286716526064,-0.7686489696843887,-0.7799797676024581,141000,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,141000
1705,5,-0.9350011609910428,-1.535649904375179,-0.6008912727416957,-0.7203275263380485,-0.6985724317001196,-0.9114908831024561,-1.496054285271065,1,5,0,-1.4298023385529888,0.511830869888621,-0.3741601467589319,-0.7686489696843887,-0.7799797676024581,87000,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,87000
1706,5,-1.4700198036852181,0.9706572979089532,-0.6008912727416957,-1.0192345625934354,-0.08620297068643715,-0.46487921443166247,0.6112731008063014,2,6,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,129850,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,129850
1707,4,-1.0018784913278147,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.6645519060882484,-1.0155883397099343,-0.6510107219317702,1,4,0,0.05679418151264001,-0.9072202168775808,-0.8919704983353421,-0.7686489696843887,-0.7799797676024581,100000,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,100000
1708,5,-1.5368971340219901,0.7815020373592074,-0.6008912727416957,0.39284350523373746,-0.304501343362611,-0.4447313196044086,1.2107258785501136,2,6,0,1.073939168925965,0.511830869888621,0.23437345710214544,0.9771812542969405,-0.7799797676024581,150909,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,150909
1709,5,-1.5703357991903761,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.4264082268051496,-0.8678371109767393,-1.461724390510406,1,5,0,-2.173100598585803,-0.9072202168775808,-1.7765631822783763,-0.7686489696843887,-0.7799797676024581,75200,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,75200
1710,6,-1.637213129527148,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,0.12926035818874743,-0.2096725466197804,-0.9441352079650881,1,6,1,-2.2513425206945206,-0.9072202168775808,-0.6546407538628207,-0.7686489696843887,-0.20872434186242741,118400,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,118400
1711,5,-1.637213129527148,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-0.015326875661705376,0.008596314008802928,-0.7724857341617938,1,6,0,-2.2513425206945206,-0.9072202168775808,-0.49282501899519254,-0.7686489696843887,-0.7799797676024581,67000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,67000
1712,5,-0.6340531744755692,-1.535649904375179,-0.6008912727416957,0.06301505143468976,-0.15991410951215818,-0.5521867586830957,0.4977203719825837,1,6,0,-1.0777136890637609,-0.9072202168775808,-0.7948810574147652,2.131034563250118,-0.7799797676024581,152000,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,152000
1713,2,-1.0018784913278147,-1.535649904375179,-0.6008912727416957,-1.0192345625934354,-2.7398039684123945,-1.458842025909519,-1.3851423175827826,1,4,0,-1.0777136890637609,-0.9072202168775808,-0.9351213609667096,-0.28704063203436686,-0.7799797676024581,68104,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,68104
1714,5,-2.473179758736797,1.1125237433212625,-0.6008912727416957,-1.0192345625934354,-0.02666705086566246,-0.13579693225318296,1.641169943626067,2,9,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,119600,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,119600
1715,5,-1.3028264778432883,1.1598125584586991,-0.6008912727416957,0.8798558315463938,-0.36687230698437495,-0.2466103538030791,-0.9731835804548763,1,5,0,-1.8601329101509338,-0.9072202168775808,-1.1508756741235473,0.7765111136094314,-0.7799797676024581,124900,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,124900
1716,6,0.33566811540762376,-0.16427426538952178,-0.6008912727416957,1.5601270175069297,0.09807487637786545,0.7540684226171952,-0.18623676209515805,2,5,1,0.05679418151264001,0.511830869888621,0.30546593968510655,0.07416562120314955,-0.7799797676024581,183500,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,183500
1717,6,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,0.972620084177376,-0.22228507313392215,-0.5454707937406779,-1.2082113215086177,1,5,1,0.017673220458281364,0.511830869888621,0.2191642144223715,-0.7686489696843887,-0.7799797676024581,156000,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,156000
1718,6,0.4694227760811676,0.024880995160224063,-0.6008912727416957,-0.15343487137093528,0.33338351185997495,0.018670261422429852,-0.7645634507554879,1,5,0,0.21327802573007462,0.511830869888621,0.2946782240272647,0.43537187444066594,-0.7799797676024581,134000,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,134000
1719,5,1.104757414280501,0.9233684827715167,1.0706779567347584,0.48818454266002465,1.3454941488131447,1.06636079243963,0.0593540235003245,2,6,1,0.956576285762889,1.9308819566548228,1.1900586236281407,0.9169802120906878,0.492361862454883,215000,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,215000
1720,7,1.104757414280501,0.9233684827715167,-0.6008912727416957,2.567649872471208,1.254772747181488,1.1234464944501823,0.10424696280272454,1,4,1,0.956576285762889,0.511830869888621,0.7909131442879911,-0.7686489696843887,2.959146655423197,245000,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,245000
1721,7,0.7369320974282553,0.45048033139715216,-0.6008912727416957,2.1734017987895338,1.3823497182260052,1.3551472849636017,0.28645948114776,2,6,1,0.5262457141649438,0.511830869888621,0.41334309626352533,0.3751708322344132,-0.20872434186242741,210000,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,210000
1722,7,0.20191345473407993,-0.3534295259392676,-0.09740656506806494,-0.44203476844510203,-0.3243466499695359,-0.525322898913424,-1.192366754696006,1,4,0,-0.0996896627047946,-0.9072202168775808,-0.3741601467589319,1.1577843809156987,1.4011773124958409,148000,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,148000
1723,6,0.16847478956569395,-0.40071834107670407,-0.6008912727416957,1.36171458826844,0.010188518547198062,-0.16266079202285477,-0.9071645520689939,1,5,1,-0.13881062375915323,0.511830869888621,0.532007968499786,1.1678178879500742,-0.7799797676024581,143000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,143000
1724,7,0.6031774367547115,0.2140362557099699,2.943641069280665,1.4261342081510666,1.515596776872501,1.432380881801408,0.3471969872627718,2,5,2,0.3697618699475092,0.511830869888621,0.445706243237051,1.6393927185657207,-0.7799797676024581,244000,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,244000
1725,7,0.9710027536069571,0.7342132222217709,1.8057656299382594,1.8203822818327406,1.5184318206734901,1.435738864272617,0.3498377483982071,1,5,1,0.8000924415454544,-0.9072202168775808,-0.7733056260990814,-0.7686489696843887,-0.7799797676024581,330000,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,330000
1726,5,-0.3331051879600955,-1.1100505681382509,-0.6008912727416957,1.4725163344665575,1.087505162923121,0.8514499142822555,-0.10965468916753446,1,5,2,-0.7256250395745331,-0.9072202168775808,-0.6546407538628207,-0.7686489696843887,1.9205004268049597,170000,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,170000
1727,8,1.2385120749540448,1.1125237433212625,-0.27866105983057204,0.08362932979713024,1.4447206818477691,1.3752951797908555,0.30230404796037175,2,6,1,1.1130601299803236,0.511830869888621,0.2299519300802134,0.43537187444066594,0.07690337100758794,265900,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,265900
1728,8,1.2719507401224308,1.1598125584586991,0.20468425953611352,-1.0192345625934354,1.71404984294175,1.6674396547860362,0.5320502667432425,2,7,1,1.1521810910346824,1.9308819566548228,1.5784163873104484,0.23470173375315684,0.15480183815395576,239000,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,239000
1729,8,1.2385120749540448,1.1598125584586991,2.158204925309801,-1.0192345625934354,1.903997777608031,1.9192883401267093,0.7301073519008897,2,6,1,1.1521810910346824,1.9308819566548228,2.3767073459907473,1.1577843809156987,1.297312689634017,248900,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,248900
1730,7,0.5363001064179396,0.11945862543509697,-0.6008912727416957,-0.46522583160284753,0.846526439839033,0.5559474568158658,-0.3420416690858405,2,6,0,0.2915199478387919,0.511830869888621,0.532007968499786,1.5591246622907171,-0.7799797676024581,174000,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,174000
1731,7,0.7034934322598694,0.4031915162597157,0.5772629432146003,1.3050253227717288,0.5375066655312024,0.3779743858417901,0.9176013925167957,2,7,1,0.4871247531105852,0.511830869888621,-0.1584058336020943,0.9169802120906878,0.15480183815395576,187500,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,187500
1732,6,0.9041254232701851,0.6869244070843344,-0.17796411829584588,0.8927397555229191,-0.2676457739497505,-0.6260623730496933,1.0205910767987723,2,7,0,0.7218505194367371,0.511830869888621,-0.039740961365833605,0.6761760432656768,2.3878912296831665,204000,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,204000
1733,8,1.071318749112115,0.8760796676340803,0.2651024244569492,-0.3750383637671704,0.8521965274410115,0.7977221947429118,-0.15190686733449918,2,5,0,0.9174553247085303,0.511830869888621,0.22455807225129243,1.799928831115728,-0.052927407569691755,180500,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,180500
1734,6,0.9041254232701851,0.639635591946898,1.4432566404132452,-1.0192345625934354,1.487246338862608,1.3988010570893183,0.32078937590841883,2,7,1,0.7218505194367371,0.511830869888621,0.7639438551433865,-0.7686489696843887,0.12883568243849983,178000,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,178000
1735,8,1.2385120749540448,1.1598125584586991,0.40607814260556585,-0.8130917789690306,2.1704918949010223,2.355826061383876,1.0734062995074782,2,7,1,1.1130601299803236,1.9308819566548228,1.524477809021239,-0.7686489696843887,-0.7799797676024581,283463,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,283463
1736,5,1.2719507401224308,1.1598125584586991,-0.6008912727416957,-0.4884168947605931,0.4354450886955887,0.15298956027078883,-0.6589330053380761,1,6,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.0009950961387798765,147000,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,147000
1737,6,0.9041254232701851,0.6869244070843344,0.7484477438236348,-0.9780060058685545,-0.13156367150226547,-0.46487921443166247,-1.1448330542581706,0,3,0,0.7218505194367371,0.511830869888621,0.1652256361331621,-0.7686489696843887,0.25866646101577956,140000,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,140000
1738,5,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,1.145264665462815,0.20864158461644702,-0.048489388001749636,-0.8173786734641938,1,6,1,-0.060568701650435944,0.511830869888621,0.7693377129723074,0.23470173375315684,2.076297361097695,129900,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,129900
1739,4,0.10159745922892204,-0.49529597135157694,-0.6008912727416957,-0.36988479417656034,-1.1918700530722528,-1.7744923782031625,-0.7328743171302644,1,5,0,-0.21705254586787054,-0.9072202168775808,-0.9513029344534725,-0.7686489696843887,-0.7799797676024581,85500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,85500
1740,4,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,0.27688818944500976,-1.2372307538880811,-1.828220097742506,-0.996950430673794,1,4,0,-0.29529446797658787,-0.9072202168775808,-0.713973189980951,0.3551038181656623,1.738737336796768,106500,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,106500
1741,4,0.03472012889215011,-0.5898736016264499,1.3022809222646285,-0.029749201196292402,-1.1918700530722528,-1.7744923782031625,-0.7328743171302644,1,5,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,0.8818541981867221,93900,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,93900
1742,4,0.03472012889215011,-0.5898736016264499,0.20468425953611352,-1.0192345625934354,-1.1918700530722528,-1.7744923782031625,-0.7328743171302644,1,6,0,-0.29529446797658787,-0.9072202168775808,-0.7733056260990814,-0.7686489696843887,-0.7799797676024581,75000,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,75000
1743,4,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,-0.6816757544084726,-0.953726373789154,-1.4924218506216085,-1.952905961701371,1,3,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,84500,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,84500
1744,4,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,-1.0192345625934354,-1.1918700530722528,-1.7744923782031625,-0.7328743171302644,1,6,0,-0.060568701650435944,-0.9072202168775808,-0.7733056260990814,-0.7686489696843887,-0.7799797676024581,75190,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,75190
1745,6,0.23535211990246588,-0.30614071080183114,-0.6008912727416957,0.3696524420759919,0.17745610280556504,-0.04177342305933169,-0.8120971511933233,1,5,2,-0.060568701650435944,0.511830869888621,0.5913404046179164,0.43537187444066594,-0.7799797676024581,146800,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,146800
1746,5,0.26879078507085186,-0.2588518956643947,0.849144685358361,1.359137803473135,-0.12305854009929766,-0.2231044765046163,-0.9546982525068293,1,4,1,-0.021447740596077288,0.511830869888621,1.341086642837927,1.2480859442250778,0.9337865096176339,153500,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,153500
1747,5,0.26879078507085186,-0.2588518956643947,-0.6008912727416957,0.3490381637135514,-0.7099126069040768,-1.2036353580976369,0.16498446891773635,1,6,1,-0.021447740596077288,0.511830869888621,0.5481895419865488,-0.7686489696843887,2.75141740969955,157000,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,157000
1748,5,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,1.0318861344693924,-0.4831091028249351,-0.9349967604009188,-1.514539613219112,1,5,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,0.525673437750045,-0.7799797676024581,138000,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,138000
1749,5,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,0.5757952257003968,-0.5624903292526346,-1.02902026959477,-1.5884809250113003,1,5,0,0.3697618699475092,0.511830869888621,1.0498183200761961,0.27483576189065867,-0.7799797676024581,129500,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,129500
1750,4,0.43598411091278166,1.1125237433212625,-0.6008912727416957,0.43664884675392346,-0.3441919565764608,-0.7704556193116792,-1.3851423175827826,1,4,0,0.3697618699475092,0.511830869888621,-0.3741601467589319,-0.7686489696843887,-0.7799797676024581,129500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,129500
1751,5,0.23535211990246588,0.9706572979089532,-0.6008912727416957,1.78946086428908,0.35039377466591054,0.34775254360090935,-0.5057688594828289,1,6,0,-0.060568701650435944,0.511830869888621,0.3917676649478416,-0.7686489696843887,0.3625310838776033,135000,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,135000
1752,5,0.43598411091278166,-0.022407819977212393,-0.6008912727416957,0.3876899356431273,-0.4264082268051496,-0.8678371109767393,-1.461724390510406,1,5,0,0.17415706467571598,-0.9072202168775808,-0.8919704983353421,0.9169802120906878,-0.7799797676024581,124500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,124500
1753,5,0.4694227760811676,0.024880995160224063,-0.6008912727416957,0.5165291754083803,-0.4264082268051496,-0.8678371109767393,-1.461724390510406,1,4,0,0.21327802573007462,-0.9072202168775808,-0.8919704983353421,2.5424083516595117,-0.7799797676024581,139000,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,139000
1754,5,0.7369320974282553,0.45048033139715216,-0.6008912727416957,-0.4729561859887627,0.021528693751155143,-0.33727588052572144,-1.0444841311116293,1,5,0,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.052927407569691755,93500,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,93500
1755,5,0.5028614412495536,0.07216981029766052,-0.6008912727416957,0.31038639178397553,-0.29032612435766464,-0.6294203555209021,-1.2742303498945,1,5,0,0.2523989867844333,-0.9072202168775808,-0.7625179104412395,0.636042015128175,-0.7799797676024581,124500,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,124500
1756,6,-0.5002985138020253,-1.3464946438254333,-0.3189398364444625,0.18670072160933265,0.5998776291529664,0.7339205277899413,-0.2020813289077698,2,5,0,-0.9212298448463263,0.511830869888621,0.12207477350179459,2.040732999940739,-0.7799797676024581,149900,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,149900
1757,6,-0.4334211834652534,-1.2519170135505602,1.8561141007056225,0.972620084177376,0.11792018298479034,-0.1693767569652727,-0.9124460743398645,1,5,2,-0.842987922737609,-0.9072202168775808,-0.627671464718216,-0.7686489696843887,-0.7799797676024581,157500,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,157500
1758,7,0.9375640884385711,0.6869244070843344,2.2689715609979997,-1.0192345625934354,-0.006821744258737564,-0.2734742135727509,2.2881564218077144,2,8,1,0.7609714804910958,0.511830869888621,1.146907760996773,-0.7686489696843887,-0.7799797676024581,222000,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,222000
1759,6,0.8706867581017992,0.5923467768094616,-0.6008912727416957,-1.0192345625934354,-0.5256347598397741,-0.9853664974690535,0.7961263802867722,2,7,1,0.6827295583823785,0.511830869888621,-0.034347103536912664,-0.7686489696843887,1.4011773124958409,170000,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,170000
1760,6,0.8706867581017992,0.639635591946898,-0.6008912727416957,0.5062220362271601,-0.7807887019288084,-1.287584919877861,0.3392747038564659,2,6,1,0.6827295583823785,0.511830869888621,-0.10986111314180583,2.39190574614388,0.3625310838776033,187500,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,187500
1761,6,0.9041254232701851,0.639635591946898,-0.6008912727416957,-1.0192345625934354,-0.4122330078002033,-0.8510471986206944,1.0734062995074782,2,7,1,0.7218505194367371,0.511830869888621,0.07353005304150613,2.1009340421469918,2.232094295390431,202000,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,202000
1762,6,0.9375640884385711,0.6869244070843344,-0.6008912727416957,0.8205897812543774,-0.4660988400189994,-0.914848865573665,0.37360459861712475,2,8,1,0.7609714804910958,0.511830869888621,-0.08828568182612206,0.18453419858127956,1.1674819110567374,185000,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,185000
1763,8,1.2050734097856588,1.065234928183826,1.5741626644083893,-1.0192345625934354,0.3050330738500822,-0.0014776334048239952,1.8339455065128436,2,7,1,1.073939168925965,0.511830869888621,0.526614110670865,-0.7686489696843887,2.309992762536799,250000,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,250000
1764,8,1.2050734097856588,1.065234928183826,-0.6008912727416957,-1.0192345625934354,-0.20810985412897579,-0.5824086009239765,1.1394253278933606,2,8,1,1.073939168925965,1.9308819566548228,1.9991372979662816,-0.7686489696843887,2.232094295390431,239900,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,239900
