,Land Contour,Utilities,Overall Qual,Overall Cond,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,SalePrice,BsmtFin SF 2_0,Low Qual Fin SF_0,Street_pave,Lot Shape_Reg,CulDSac,FR2,FR3,Inside,Mod,Sev,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,Greens,GrnHill,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Feedr.1,Norm.1,PosN.1,RRNn.1,2fmCon,Duplex,Twnhs,TwnhsE,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Gable,Gambrel,Hip,Mansard,Shed,Tar&Grv,WdShake,WdShngl,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,PreCast,Stone,Stucco,VinylSd,Wd Sdng,WdShing,AsphShn.1,Brk Cmn,BrkFace.1,CBlock.1,CmentBd,HdBoard.1,ImStucc.1,MetalSd.1,Other,Plywood.1,PreCast.1,Stone.1,Stucco.1,VinylSd.1,Wd Sdng.1,Wd Shng,BrkFace.2,Stone.2,Unknown,Fa,Gd,TA,Fa.1,Gd.1,Po,TA.1,CBlock.2,PConc,Slab,Stone.3,Wood,Fa.2,Gd.2,Po.1,TA.2,Fa.3,Gd.3,Po.2,TA.3,Gd.4,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,BLQ.1,GLQ.1,LwQ.1,Rec.1,Unf.1,GasA,GasW,Grav,OthW,Wall,Fa.4,Gd.5,Po.3,TA.4,Y,FuseF,FuseP,Mix,SBrkr,Fa.5,Gd.6,Po.4,TA.5,Maj2,Min1,Min2,Mod.1,Sal,Sev.1,Typ,Attchd,Basment,BuiltIn,CarPort,Detchd,RFn,Unf.2,Fa.6,Gd.7,Po.5,TA.6,Fa.7,Gd.8,Po.6,TA.7,P,Y.1,CWD,Con,ConLD,ConLI,ConLw,New,Oth,VWD,WD ,AdjLand,Alloca,Family,Normal,Partial,MS SubClass,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold
10,3,1,4,5,1,0,2,1,4,0,141000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,4.209216303446121,3.2076903527891107,-0.6006145093071832,-1.4883610892377426,-0.6008912727416957,-0.7100203871568282,-0.2986617452449135,0.5523374387264558,-0.29032612435766464,-0.7066539523587086,-0.7729628923818498,-0.09256552112641839,-1.334967856009512,-0.7839495748495232,-0.2558247127900895,-1.0385927280094023,0.511830869888621,-0.1584058336020943,-0.7686489696843887,-0.7799797676024581,-0.05169429007472805,1.66106720309472
11,3,1,7,6,2,0,3,1,6,2,170000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6391043390563668,1.0658932931740663,0.5375592947050971,0.16847478956569395,-0.40071834107670407,0.21475395368958614,1.2612199812515428,0.7762782157339393,-1.3165401692728047,0.24549715402930752,0.33096263124486447,-0.7729628923818498,-0.09256552112641839,-0.5189726651600054,1.174158710078678,-0.2558247127900895,-0.13881062375915323,0.511830869888621,0.532007968499786,-0.7686489696843887,2.335958918252255,-1.9251899663124166,1.66106720309472
12,3,1,7,5,2,1,3,1,7,0,216000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,0.1643076798253931,-0.442607456911553,1.037880083943729,0.8287908524966439,-0.6008912727416957,0.35419173330416154,-0.2986617452449135,-0.6106872017354495,-0.4320783144071282,-0.8745530759191573,1.5121028631386415,-0.09256552112641839,0.804048663693078,1.174158710078678,-0.2558247127900895,0.8783343636541717,0.511830869888621,1.260178775404113,-0.7686489696843887,1.7127711810813122,-1.9251899663124166,1.66106720309472
13,3,1,6,7,1,0,2,1,5,1,149000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.1643076798253931,0.7307697647837711,0.03472012889215011,-0.5898736016264499,1.211653674883375,0.47014704909288924,-0.2986617452449135,-0.24645702275709908,0.10658000778083326,-0.2365364063894522,-0.7729628923818498,-0.09256552112641839,-0.9652612970485704,1.174158710078678,-0.2558247127900895,-0.29529446797658787,0.511830869888621,0.2731027927115809,-0.7686489696843887,-0.7799797676024581,-1.175791695817341,1.66106720309472
14,3,1,5,6,1,1,3,1,6,1,149900,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.1643076798253931,1.1372645200142282,0.06815879406053607,1.2071013735961356,-0.6008912727416957,0.8721254771604786,-0.2986617452449135,-0.45243546880002833,0.3163732490540393,0.011954296480011901,-0.7729628923818498,-0.09256552112641839,-0.7698449730263585,1.174158710078678,-0.2558247127900895,-0.2561735069222292,0.511830869888621,0.3809799492899997,-0.7686489696843887,-0.7799797676024581,-0.8010925605698034,1.66106720309472
15,3,1,5,6,1,0,3,1,6,1,142000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,-0.07713325601577163,-0.14463676442009138,-0.03215720144462182,-0.6844512319013228,-0.6008912727416957,0.9777736537679861,-0.2986617452449135,-0.6106872017354495,0.2540022854322753,-0.06192131788658553,-0.7729628923818498,-0.09256552112641839,-0.827941718005935,1.174158710078678,-0.2558247127900895,-0.37353639008530515,-0.9072202168775808,-0.6762161851785045,-0.7686489696843887,1.4271434682112967,0.32300484517280964,1.66106720309472
16,3,1,4,5,1,0,2,1,4,0,126000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.20862338128168786,-0.16031943244595778,0.03472012889215011,-0.5898736016264499,-0.6008912727416957,1.0525004128318327,0.20041752235241106,-1.3165401692728047,-0.23929533593985777,-0.646210267876947,-0.7729628923818498,-0.09256552112641839,-1.2874341555716766,1.174158710078678,-0.2558247127900895,-0.29529446797658787,0.511830869888621,0.5158263950130232,1.6393927185657207,-0.7799797676024581,-0.8010925605698034,1.66106720309472
17,3,1,4,5,1,0,3,1,5,1,115000,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8775980899437384,0.20862338128168786,0.49835262464043106,0.06815879406053607,-0.5425847864890134,-0.6008912727416957,0.09393646897835048,-0.2986617452449135,-0.23138542914420182,-0.29032612435766464,-0.7066539523587086,-0.7729628923818498,-0.09256552112641839,-1.334967856009512,-0.7839495748495232,-0.2558247127900895,1.073939168925965,-2.3262713036437828,-2.3159489651704703,-0.7686489696843887,-0.7799797676024581,-0.8010925605698034,1.66106720309472
18,3,1,6,5,1,1,3,1,6,0,88000,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.3891456032872576,-2.591791664233415,-2.2680700151224022,0.06815879406053607,-0.5425847864890134,3.2356621997313706,-1.0192345625934354,-0.2986617452449135,0.002224271855705727,-1.2514059728930274,-1.845010010098551,0.7335862743392184,-0.09256552112641839,-0.7328743171302644,-0.7839495748495232,-0.2558247127900895,-0.2561735069222292,-0.9072202168775808,-0.8919704983353421,-0.7686489696843887,-0.7799797676024581,-1.175791695817341,1.66106720309472
19,3,1,6,5,2,0,2,1,4,1,127500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,-0.7629491855296744,-1.5269071242199561,0.26879078507085186,-0.2588518956643947,-0.6008912727416957,-0.09159203628361384,-0.2986617452449135,0.4644198093178884,0.2908578548451359,-0.018267545760868868,-0.7729628923818498,-0.09256552112641839,-0.7936118232452761,-0.7839495748495232,-0.2558247127900895,-0.021447740596077288,0.511830869888621,0.05734847955474331,-0.7686489696843887,0.6481587967476187,0.32300484517280964,1.66106720309472
20,3,1,6,6,2,1,3,1,6,1,149900,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.3891456032872576,-2.4203376818549396,-2.0798779988120053,0.20191345473407993,-0.3534295259392676,-0.6008912727416957,0.3052328221933654,-0.2986617452449135,-0.45997126560647694,-0.31584151856656806,-0.7368757945995894,0.8239260832784007,-0.09256552112641839,0.22836273616818345,-0.7839495748495232,-0.2558247127900895,-0.0996896627047946,0.511830869888621,0.05734847955474331,0.967147747262565,-0.7799797676024581,-0.05169429007472805,1.66106720309472
21,3,1,7,6,1,0,2,1,4,0,120000,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,-2.4203376818549396,-2.0798779988120053,0.20191345473407993,-0.3534295259392676,-0.6008912727416957,-1.0192345625934354,-0.2986617452449135,0.7834352074575471,-0.3697073507853642,-0.8006774615525599,-0.7729628923818498,-0.09256552112641839,-1.4089091678017003,-0.7839495748495232,-0.2558247127900895,-0.0996896627047946,-0.9072202168775808,-0.6546407538628207,-0.7686489696843887,-0.0009950961387798765,-0.05169429007472805,1.66106720309472
22,3,1,6,5,2,1,3,1,7,1,146000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.3891456032872576,-2.4203376818549396,-2.0798779988120053,0.3022294502392378,-0.2115630805269582,-0.6008912727416957,-0.2178544912535618,-0.2986617452449135,0.04995098496321372,-0.31584151856656806,-0.7368757945995894,0.8239260832784007,-0.09256552112641839,0.22836273616818345,-0.7839495748495232,-0.2558247127900895,0.017673220458281364,0.511830869888621,0.05734847955474331,-0.5077777867906268,-0.7799797676024581,0.32300484517280964,1.66106720309472
23,3,1,9,5,2,1,3,1,10,1,376162,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05575725097940324,2.0374658599854287,1.2379472487402905,1.3388280704592026,1.3016790038710084,1.030399180120868,-1.0192345625934354,-0.2986617452449135,2.6774321381449693,1.767915675160546,1.8554866731737387,1.1055737229123217,-0.09256552112641839,2.5469510130803736,-0.7839495748495232,-0.2558247127900895,1.2304230131433995,1.9308819566548228,1.7348382643491556,0.6761760432656768,2.673518942553182,-1.9251899663124166,1.66106720309472
24,3,1,8,5,2,0,3,1,7,1,306000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,1.808860550147461,0.8051056112263779,1.2719507401224308,1.2071013735961356,1.4130475579528274,2.1192893180881276,-0.2986617452449135,-0.09574108662812647,2.091110668473323,2.1140513234568297,-0.7729628923818498,-0.09256552112641839,0.8832714977561369,1.174158710078678,-0.2558247127900895,1.191302052089041,1.9308819566548228,1.8481092787564952,-0.7686489696843887,0.5183280181703389,-0.42639342532226576,1.66106720309472
25,3,1,8,5,2,0,3,1,7,0,290941,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8775980899437384,1.5802552403094934,1.2457885827532238,1.3388280704592026,1.3016790038710084,1.9769504305472938,-1.0192345625934354,-0.2986617452449135,2.561883253779424,1.6375036603150395,1.576774128063394,-0.7729628923818498,-0.09256552112641839,0.4607497160864895,-0.7839495748495232,-0.2558247127900895,1.2304230131433995,1.9308819566548228,2.3659196303329053,-0.7686489696843887,0.12883568243849983,-0.05169429007472805,1.66106720309472
26,3,1,7,5,2,0,3,1,7,1,220000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.8775980899437384,1.6374065677689853,1.0259175770305768,1.2050734097856588,1.065234928183826,1.6748596059431153,2.075483976567942,-0.2986617452449135,-0.46248319787529313,1.6289985289120716,1.566700180649767,-0.7729628923818498,-0.09256552112641839,0.45282743268018366,-0.7839495748495232,-0.2558247127900895,1.073939168925965,0.511830869888621,0.5535833998154698,-0.7686489696843887,1.0376511324794577,-0.42639342532226576,1.66106720309472
27,3,1,7,5,2,0,3,1,7,0,214000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8775980899437384,0.20862338128168786,0.39516066903023017,1.1716347446172728,1.0179461130463896,1.0908173450417036,-1.0140809930028254,-0.2986617452449135,2.489037217983754,1.5609574776883293,1.5465522858225131,-0.7729628923818498,-0.09256552112641839,0.43698286586757185,-0.7839495748495232,-0.2558247127900895,1.0348182078716064,0.511830869888621,0.5535833998154698,-0.7686489696843887,-0.7799797676024581,-1.175791695817341,1.66106720309472
28,3,1,8,5,2,1,3,1,7,1,320000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.05575725097940324,2.2089198423639043,1.4863607102700143,1.104757414280501,0.9233684827715167,1.735277770863951,0.47014704909288924,-0.2986617452449135,1.4290018005433132,1.9975542230406769,2.056965621446277,0.722958061522844,-0.09256552112641839,2.3251270777038084,1.174158710078678,-0.2558247127900895,0.956576285762889,1.9308819566548228,1.7618075534937603,1.6193257044969698,2.595620475406814,-0.05169429007472805,1.66106720309472
29,3,1,9,5,2,0,2,1,6,1,319900,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4557902623641157,-0.3057385658537392,-0.3930502259498152,1.2050734097856588,1.065234928183826,3.547822718489022,0.15577930406567192,-0.2986617452449135,1.9389240511130037,2.2271927709208077,2.2752344820748607,-0.7729628923818498,-0.09256552112641839,1.0100280322570312,1.174158710078678,-0.2558247127900895,1.073939168925965,0.511830869888621,0.7909131442879911,1.1979184090532005,1.349245001064929,-1.5504908310648788,1.66106720309472
